Timestamp,surface,Matched_Latitude,Matched_Longitude,Discharge_m3_s,step,valid_time
2015-12-17,0.0,28.625,81.27499999999996,294.8203,,
2015-12-18,0.0,28.625,81.27499999999996,290.76562,,
2015-12-19,0.0,28.625,81.27499999999996,287.6797,,
2015-12-20,0.0,28.625,81.27499999999996,285.34375,,
2015-12-21,0.0,28.625,81.27499999999996,281.92188,,
2015-12-22,0.0,28.625,81.27499999999996,278.92188,,
2015-12-23,0.0,28.625,81.27499999999996,276.6797,,
2015-12-24,0.0,28.625,81.27499999999996,274.02344,,
2015-12-25,0.0,28.625,81.27499999999996,271.4375,,
2015-12-26,0.0,28.625,81.27499999999996,268.71094,,
2015-12-27,0.0,28.625,81.27499999999996,265.65625,,
2015-12-28,0.0,28.625,81.27499999999996,262.85156,,
2015-12-29,0.0,28.625,81.27499999999996,261.3203,,
2015-12-30,0.0,28.625,81.27499999999996,260.21875,,
2015-12-31,0.0,28.625,81.27499999999996,258.39844,,
